athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30,Unnamed: 41
Jan Hercog,AUT,02/04/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,79.0,6538.7,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin Straka,CZE,02/04/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,79.0,6538.8,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paulo Strehlke Delgado,MEX,02/04/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,79.0,6545.9,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael Brinegar,USA,02/04/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,79.0,6558.8,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Piotr Wozniak,POL,02/04/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,79.0,6585.5,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matej Kozubek,CZE,02/04/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,79.0,6587.3,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esteban Enderica Salgado,ECU,02/04/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,79.0,6593.5,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tiago Campos,POR,02/04/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,79.0,6594.5,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guillem Pujol,ESP,02/04/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,79.0,6595.5,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taishin Minamide,JPN,02/04/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,79.0,6597.2,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Diogo Cardoso,POR,02/04/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,79.0,6598.2,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emir Batur Albayrak,TUR,02/04/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,79.0,6598.6,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cheng-Chi Cho,TPE,02/04/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,79.0,6598.7,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Florian Wellbrock,GER,02/04/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,79.0,6599.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucas Ezequiel Alba,ARG,02/04/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,79.0,6608.5,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eric Hedlin,CAN,02/04/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,79.0,6617.9,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Juan Manuel Morales,COL,02/04/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,79.0,6643.8,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Logan Vanhuys,BEL,02/04/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,79.0,6685.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henrique Figueirinha,BRA,02/04/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,79.0,6703.7,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Franco Ivo Cassini,ARG,02/04/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,79.0,6728.6,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hau-Li Fan,CAN,02/04/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,79.0,6728.7,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ido Gal,ISR,02/04/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,79.0,6728.7,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pedro Farias,BRA,02/04/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,79.0,6730.9,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
William Yan Thorley,HKG,02/04/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,79.0,6731.5,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Johndry Segovia,VEN,02/04/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,79.0,6734.1,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bartosz Kapala,POL,02/04/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,79.0,6827.4,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Christian Schreiber,SUI,02/04/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,79.0,6828.0,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Asterios Daldogiannis,GRE,02/04/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,79.0,6831.7,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adrian Gustavo Ywanaga Papi,PER,02/04/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,79.0,6834.6,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kaiki Furuhata,JPN,02/04/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,79.0,6838.5,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burhanettin Hacisagir,TUR,02/04/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,79.0,6840.3,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ratthawit Thammananthachote,THA,02/04/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,79.0,6842.0,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phillip Seidler,NAM,02/04/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,79.0,6844.2,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artyom Lukasevits,SGP,02/04/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,79.0,6845.0,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jaan Pasko,EST,02/04/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,79.0,6845.3,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jinhou Zhang,CHN,02/04/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,79.0,6846.0,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Theo Druenne,MON,02/04/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,79.0,6860.8,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henre Louw,RSA,02/04/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,79.0,6873.1,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jaehun Park,KOR,02/04/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,79.0,6873.9,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aflah Prawira,INA,02/04/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,79.0,6873.9,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sebeom Oh,KOR,02/04/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,79.0,6874.5,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nik Peterlin,SLO,02/04/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,79.0,6874.9,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ruan Breytenbach,RSA,02/04/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,79.0,6881.2,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lev Cherepanov,KAZ,02/04/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,79.0,6924.7,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daniel Delgadillo,MEX,02/04/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,79.0,7025.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marin Mogic,CRO,02/04/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,79.0,7088.3,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Diego Dulieu,HON,02/04/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,79.0,7131.5,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peixin Liu,CHN,02/04/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,79.0,7181.7,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jeison Rojas,CRC,02/04/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,79.0,7209.6,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maximiliano Paccot,URU,02/04/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,79.0,7263.5,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anurag Singh,IND,02/04/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,79.0,7302.0,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jamarr Andre Bruno,PUR,02/04/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,79.0,7312.5,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chin Ting Keith Sin,HKG,02/04/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,79.0,7332.3,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daniil Androssov,KAZ,02/04/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,79.0,7417.2,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Diego Vera,VEN,02/04/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,79.0,7569.9,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ilias El Fallaki,MAR,02/04/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,79.0,7651.0,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pei-Chi Cho,TPE,02/04/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,79.0,7655.8,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Navaphat Wongcharoen,THA,02/04/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,79.0,7774.0,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Santiago Reyes,GUA,02/04/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,79.0,7794.0,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rayven De Los Santos,DOM,02/04/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,79.0,7973.9,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Juan Diego Nunez Barreras,DOM,02/04/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,79.0,8020.5,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sheldon Jon Heng Tan,SGP,02/04/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,79.0,8097.3,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
