athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30,Unnamed: 41
Hector Thomas Cheal Pardoe,GBR,03/31/2019,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,70.0,6865.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Krzysztof Pielowski,POL,03/31/2019,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,70.0,6866.04,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artem Mamushkin,RUS,03/31/2019,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,70.0,6870.01,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ido Gal,ISR,03/31/2019,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,70.0,6889.02,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guillem Pujol,ESP,03/31/2019,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,70.0,6891.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vit Ingeduld,CZE,03/31/2019,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,70.0,6892.99,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aleksandr Astapov,RUS,03/31/2019,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,70.0,6892.99,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Denis Adeev,RUS,03/31/2019,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,70.0,6896.97,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Joris Bouchaut,FRA,03/31/2019,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,70.0,6927.03,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alexis Vandevelde,FRA,03/31/2019,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,70.0,6927.03,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ruslan Sadykov,RUS,03/31/2019,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,70.0,6931.01,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idan Mordel,ISR,03/31/2019,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,70.0,6933.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clement Kukla,FRA,03/31/2019,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,70.0,6933.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jean-Baptiste Clusman,FRA,03/31/2019,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,70.0,6934.03,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Igor Chervynskiy,UKR,03/31/2019,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,70.0,6936.02,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lars Bottelier,NED,03/31/2019,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,70.0,6936.02,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shai Toledano,ISR,03/31/2019,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,70.0,6939.99,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vladislav Utrobin,RUS,03/31/2019,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,70.0,6941.98,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clement Batte,FRA,03/31/2019,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,70.0,6953.04,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hugo Saillard,FRA,03/31/2019,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,70.0,6955.98,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peter Galicz,HUN,03/31/2019,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,70.0,6976.02,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roman Kozhevnikov,RUS,03/31/2019,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,70.0,6976.97,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maxence Dessoit,FRA,03/31/2019,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,70.0,6985.96,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naim Mokhfi,FRA,03/31/2019,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,70.0,6987.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ilia Okorokov,RUS,03/31/2019,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,70.0,6993.99,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan Adrian Urbaniak,POL,03/31/2019,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,70.0,7007.04,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roger Coma,ESP,03/31/2019,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,70.0,7016.03,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alexandre Verplaetse,FRA,03/31/2019,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,70.0,7053.0,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eric Villaregut De Mingo,ESP,03/31/2019,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,70.0,7098.97,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marin Debril,FRA,03/31/2019,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,70.0,7112.97,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mattias Glenesk,SWE,03/31/2019,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,70.0,7131.02,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aubin Coccordano,FRA,03/31/2019,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,70.0,7133.96,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jules Wallart,FRA,03/31/2019,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,70.0,7147.96,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ziv Cohen,ISR,03/31/2019,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,70.0,7169.04,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leo Ouabdesselam,FRA,03/31/2019,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,70.0,7180.01,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sebastien Dureux,FRA,03/31/2019,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,70.0,7279.03,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tomas Peciar,SVK,03/31/2019,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,70.0,7502.98,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daniel Polishschuk,ISR,03/31/2019,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,70.0,7504.01,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leo Teule,FRA,03/31/2019,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,70.0,7516.02,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clement Cabioch,FRA,03/31/2019,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,70.0,7708.0,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nicolas Ioannides,CYP,03/31/2019,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,70.0,7709.04,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jakov Igrec,CRO,03/31/2019,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,70.0,7791.03,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ariel Korobov,ISR,03/31/2019,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,70.0,7791.03,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leonard Lajcuk,SVK,03/31/2019,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,70.0,8295.0,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
