athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30,Unnamed: 41
Santiago Enderica,ECU,06/24/2017,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,46.0,5564.33,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
David Farinango,ECU,06/24/2017,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,46.0,5588.33,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nico Manoussakis,RSA,06/24/2017,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,46.0,5590.66,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fernando Ponte,BRA,06/24/2017,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,46.0,5595.53,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oliver Signorini,AUS,06/24/2017,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,46.0,5597.96,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rafael Gil,POR,06/24/2017,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,46.0,5601.66,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alexandre Coutinho,POR,06/24/2017,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,46.0,5643.28,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jose Paula Carvalho,POR,06/24/2017,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,46.0,5711.53,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Evgenij Pop Acev,MKD,06/24/2017,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,46.0,5771.48,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pedro Pinotes,ANG,06/24/2017,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,46.0,5774.12,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zedheir Torrez,BOL,06/24/2017,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,46.0,6146.21,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Allessio Matarazzo,ITA,06/24/2017,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,46.0,6205.92,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
