athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30,Unnamed: 41
Victor Colonese,BRA,02/16/2019,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,83.0,6769.6,26.0,1714.5,3442.1,5143.6,6769.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niklas Frach,GER,02/16/2019,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,83.0,6770.1,27.0,1719.3,3451.3,5147.7,6770.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pol Gil,ESP,02/16/2019,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,83.0,6771.5,28.0,1728.5,3460.9,5159.9,6771.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Diogo Villarinho,BRA,02/16/2019,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,83.0,6772.2,29.0,1721.9,3438.8,5148.4,6772.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dario Verani,ITA,02/16/2019,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,83.0,6772.5,30.0,1716.0,3451.5,5152.1,6772.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esteban Enderica Salgado,ECU,02/16/2019,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,83.0,6777.6,31.0,1713.0,3439.7,5155.6,6777.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gordon John Mason,GBR,02/16/2019,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,83.0,6786.7,32.0,1729.7,3459.2,5147.9,6786.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
Athanasios Kynigakis,GRE,02/16/2019,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,83.0,6803.0,33.0,1711.1,3444.4,5149.2,6803.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
David Brandl,AUT,02/16/2019,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,83.0,6812.0,34.0,1713.3,3450.8,5160.7,6812.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marcus Herwig,GER,02/16/2019,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,83.0,6822.3,35.0,1711.5,3447.9,5157.3,6822.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mark Papp,HUN,02/16/2019,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,83.0,6825.6,36.0,1726.7,3457.6,5164.7,6825.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ruoyu Wang,CHN,02/16/2019,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,83.0,6827.8,37.0,1720.9,3460.3,5161.5,6827.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yohsuke Miyamoto,JPN,02/16/2019,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,83.0,6828.2,38.0,1726.6,3456.7,5159.2,6828.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brennan Gravley,USA,02/16/2019,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,83.0,6830.5,39.0,1733.5,3461.1,5162.7,6830.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tiago Campos,POR,02/16/2019,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,83.0,6832.1,40.0,1719.4,3450.3,5164.1,6832.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peter Galicz,HUN,02/16/2019,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,83.0,6833.2,41.0,1730.5,3466.3,5164.9,6833.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
David Heron,USA,02/16/2019,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,83.0,6836.6,42.0,1732.0,3456.0,5163.4,6836.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raul Santiago Betancor,ESP,02/16/2019,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,83.0,6837.6,43.0,1722.0,3449.5,5163.4,6837.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vitaliy Khudyakov,KAZ,02/16/2019,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,83.0,6838.4,44.0,1708.5,3443.1,5161.3,6838.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fernando Ponte,BRA,02/16/2019,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,83.0,6839.3,45.0,1726.5,3452.5,5157.5,6838.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yunze Wang,CHN,02/16/2019,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,83.0,6840.1,46.0,1722.3,3453.4,5160.4,6839.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yosuke Aoki,JPN,02/16/2019,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,83.0,6840.6,47.0,1715.6,3449.7,5159.3,6840.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elliot Sodemann,SWE,02/16/2019,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,83.0,6841.4,48.0,1723.8,3459.6,5164.9,6840.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eric Hedlin,CAN,02/16/2019,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,83.0,6841.5,49.0,1720.3,3451.2,5153.2,6841.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
Riku Kuwazoe,JPN,02/16/2019,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,83.0,6841.8,50.0,1712.7,3455.7,5159.1,6841.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bozhao Zhang,CHN,02/16/2019,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,83.0,6842.4,51.0,1719.9,3458.2,5162.5,6841.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nicolas Masse-Savard,CAN,02/16/2019,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,83.0,6843.4,52.0,1722.7,3450.1,5162.9,6842.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rafael Gil,POR,02/16/2019,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,83.0,6843.8,53.0,1721.1,3455.2,5157.9,6843.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
Christian Keber,GER,02/16/2019,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,83.0,6847.8,54.0,1720.7,3456.4,5152.1,6847.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
Igor Chervynskiy,UKR,02/16/2019,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,83.0,6850.1,55.0,1727.0,3459.2,5160.9,6850.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
David Castro,ECU,02/16/2019,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,83.0,6855.3,56.0,1722.6,3457.2,5151.9,6855.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jon Thomas Mckay,CAN,02/16/2019,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,83.0,6862.9,57.0,1717.3,3461.6,5163.4,6862.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zhongyi Qiao,CHN,02/16/2019,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,83.0,6915.6,58.0,1723.2,3452.8,5168.9,6915.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cheng-Chi Cho,TPE,02/16/2019,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,83.0,6945.6,59.0,1722.6,3462.5,5206.7,6945.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
Takeshi Toyoda,JPN,02/16/2019,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,83.0,6949.2,60.0,1714.2,3455.4,5168.7,6949.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taiki Nonaka,JPN,02/16/2019,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,83.0,6980.2,61.0,1740.8,3462.1,5184.4,6980.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
Federico Salghetti-Drioli,SUI,02/16/2019,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,83.0,7001.0,62.0,1719.0,3454.6,5166.2,7001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lev Cherepanov,KAZ,02/16/2019,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,83.0,7045.3,63.0,1718.4,3458.6,5212.8,7045.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
Evgenij Pop Acev,MKD,02/16/2019,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,83.0,7046.5,64.0,1734.8,3464.7,5209.0,7046.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jose Paula Carvalho,POR,02/16/2019,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,83.0,7250.1,65.0,1724.6,3467.4,5313.0,7250.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Levente Selmeci,HUN,02/16/2019,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,83.0,7391.4,66.0,1792.2,3630.3,5489.6,7391.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
Galymzhan Balabek,KAZ,02/16/2019,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,83.0,7502.9,67.0,1729.0,3584.5,5492.6,7502.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kai-Wen Tseng,TPE,02/16/2019,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,83.0,7529.9,68.0,1781.6,3632.7,5575.2,7529.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tzu-Cheng Liao,TPE,02/16/2019,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,83.0,7646.8,69.0,1727.5,3587.6,5604.3,7646.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
