athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30,Unnamed: 41
Brennan Gravley,USA,12/15/2021,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,81.0,6538.1,23.0,652.8,1630.6,2622.7,3600.9,4582.1,5567.2,6538.1,,,,,,,,,,,,,,,,,,,,,,,,
Peter Galicz,HUN,12/15/2021,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,81.0,6545.2,24.0,652.1,1630.1,2621.2,3601.2,4584.4,5565.9,6545.2,,,,,,,,,,,,,,,,,,,,,,,,
Alberto Martinez,ESP,12/15/2021,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,81.0,6546.8,25.0,646.8,1622.8,2613.2,3589.8,4580.7,5564.3,6546.8,,,,,,,,,,,,,,,,,,,,,,,,
Jan Hercog,AUT,12/15/2021,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,81.0,6547.3,26.0,664.3,1640.5,2632.4,3603.9,4587.1,5569.0,6547.3,,,,,,,,,,,,,,,,,,,,,,,,
Logan Vanhuys,BEL,12/15/2021,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,81.0,6557.2,27.0,649.9,1630.7,2619.3,3590.1,4578.5,5555.2,6557.2,,,,,,,,,,,,,,,,,,,,,,,,
Athanasios Kynigakis,GRE,12/15/2021,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,81.0,6575.9,28.0,656.1,1632.7,2611.6,3585.4,4579.2,5565.9,6575.9,,,,,,,,,,,,,,,,,,,,,,,,
Enzo Roldan Munoz,FRA,12/15/2021,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,81.0,6624.4,29.0,657.2,1636.8,2625.8,3606.0,4588.4,5574.0,6624.4,,,,,,,,,,,,,,,,,,,,,,,,
Matan Roditi,ISR,12/15/2021,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,81.0,6631.8,30.0,663.5,1626.9,2609.4,3591.6,4581.1,5570.8,6631.8,,,,,,,,,,,,,,,,,,,,,,,,
Kirill Abrosimov,RUS,12/15/2021,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,81.0,6663.6,31.0,656.6,1634.0,2625.8,3620.1,4624.4,5659.6,6663.6,,,,,,,,,,,,,,,,,,,,,,,,
Zalan Sarkany,HUN,12/15/2021,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,81.0,6666.6,32.0,652.7,1626.2,2616.4,3589.4,4582.9,5612.7,6666.6,,,,,,,,,,,,,,,,,,,,,,,,
Allan Do Carmo,BRA,12/15/2021,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,81.0,6666.9,33.0,665.1,1635.6,2632.7,3601.3,4582.7,5614.5,6666.9,,,,,,,,,,,,,,,,,,,,,,,,
Linus Schwedler,GER,12/15/2021,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,81.0,6667.0,34.0,658.0,1639.1,2625.1,3620.3,4615.7,5648.1,6667.0,,,,,,,,,,,,,,,,,,,,,,,,
Leo Ouabdesselam,FRA,12/15/2021,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,81.0,6667.2,35.0,659.7,1636.9,2620.4,3607.0,4588.8,5612.7,6667.2,,,,,,,,,,,,,,,,,,,,,,,,
Elliot Sodemann,SWE,12/15/2021,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,81.0,6668.9,36.0,660.7,1631.7,2632.0,3612.9,4611.8,5747.0,6668.9,,,,,,,,,,,,,,,,,,,,,,,,
Ido Gal,ISR,12/15/2021,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,81.0,6670.0,37.0,664.4,1635.2,2629.8,3608.4,4591.8,5619.2,6670.0,,,,,,,,,,,,,,,,,,,,,,,,
Diogo Cardoso,POR,12/15/2021,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,81.0,6670.1,38.0,668.6,1634.9,2622.3,3618.6,4622.1,5661.6,6670.1,,,,,,,,,,,,,,,,,,,,,,,,
Ben Langner,GER,12/15/2021,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,81.0,6671.2,39.0,653.9,1625.2,2617.9,3596.9,4584.4,5615.1,6671.2,,,,,,,,,,,,,,,,,,,,,,,,
Hau-Li Fan,CAN,12/15/2021,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,81.0,6679.2,40.0,651.4,1631.9,2616.2,3598.2,4585.0,5616.7,6679.2,,,,,,,,,,,,,,,,,,,,,,,,
Diogo Villarinho,BRA,12/15/2021,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,81.0,6682.6,41.0,669.3,1642.1,2631.5,3603.6,4594.0,5616.8,6682.6,,,,,,,,,,,,,,,,,,,,,,,,
Ziyang Zhang,CHN,12/15/2021,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,81.0,6799.3,42.0,662.2,1632.1,2623.3,3605.4,4598.2,5682.5,6799.3,,,,,,,,,,,,,,,,,,,,,,,,
Aaron Elias Schmidt,GER,12/15/2021,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,81.0,6803.3,43.0,650.3,1629.3,2623.6,3613.9,4625.9,5692.9,6803.3,,,,,,,,,,,,,,,,,,,,,,,,
Michael Brinegar,USA,12/15/2021,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,81.0,6882.3,44.0,649.4,1640.9,2630.9,3622.4,4728.0,5843.7,6882.3,,,,,,,,,,,,,,,,,,,,,,,,
Alexandre Verplaetse,FRA,12/15/2021,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,81.0,6886.9,45.0,653.0,1632.9,2633.7,3625.2,4671.1,5786.3,6886.9,,,,,,,,,,,,,,,,,,,,,,,,
Christian Schreiber,SUI,12/15/2021,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,81.0,6888.1,46.0,658.1,1634.5,2627.7,3629.4,4677.7,5786.3,6888.1,,,,,,,,,,,,,,,,,,,,,,,,
Raben Severin Dommann,CAN,12/15/2021,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,81.0,6903.6,47.0,654.8,1627.6,2620.4,3619.1,4668.7,5788.4,6903.6,,,,,,,,,,,,,,,,,,,,,,,,
Ruwen Straub,GER,12/15/2021,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,81.0,6908.5,48.0,666.6,1646.8,2651.2,3674.7,4767.0,5845.7,6908.5,,,,,,,,,,,,,,,,,,,,,,,,
Dylan Gravley,USA,12/15/2021,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,81.0,6914.8,49.0,655.4,1628.6,2618.7,3618.4,4613.7,5733.9,6914.8,,,,,,,,,,,,,,,,,,,,,,,,
Bruce Hanson Almeida,BRA,12/15/2021,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,81.0,6931.9,50.0,668.8,1648.9,2653.6,3685.8,4763.9,5848.6,6931.9,,,,,,,,,,,,,,,,,,,,,,,,
Daniel Delgadillo,MEX,12/15/2021,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,81.0,6938.5,51.0,659.2,1629.1,2620.7,3617.1,4629.4,5775.9,6938.5,,,,,,,,,,,,,,,,,,,,,,,,
Mark Kovacsics,HUN,12/15/2021,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,81.0,6946.6,52.0,660.7,1645.4,2655.8,3687.2,4776.3,5879.8,6946.6,,,,,,,,,,,,,,,,,,,,,,,,
Haoyang Tang,CHN,12/15/2021,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,81.0,6953.2,53.0,659.6,1651.4,2643.6,3689.7,4778.0,5882.8,6953.2,,,,,,,,,,,,,,,,,,,,,,,,
Matthieu Magne,FRA,12/15/2021,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,81.0,6966.1,54.0,670.5,1648.1,2639.3,3688.5,4777.0,5879.7,6966.1,,,,,,,,,,,,,,,,,,,,,,,,
Joshua Brown,USA,12/15/2021,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,81.0,6999.1,55.0,660.8,1643.3,2655.0,3719.6,4830.0,5915.4,6999.1,,,,,,,,,,,,,,,,,,,,,,,,
David Heron,USA,12/15/2021,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,81.0,7118.1,56.0,660.4,1641.0,2645.5,3683.9,4774.1,5915.8,7118.1,,,,,,,,,,,,,,,,,,,,,,,,
Aleksandr Stepanov,RUS,12/15/2021,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,81.0,7151.7,57.0,673.4,1689.6,2766.0,3858.5,4964.5,6064.7,7151.7,,,,,,,,,,,,,,,,,,,,,,,,
Eric Georges Brown,CAN,12/15/2021,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,81.0,7209.0,58.0,649.1,1632.0,2627.6,3686.4,4776.9,5979.3,7209.0,,,,,,,,,,,,,,,,,,,,,,,,
Lev Cherepanov,KAZ,12/15/2021,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,81.0,7354.6,59.0,675.4,1740.5,2828.1,3934.4,5078.2,6222.4,7354.6,,,,,,,,,,,,,,,,,,,,,,,,
Igor Chervynskiy,UKR,12/15/2021,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,81.0,7356.5,60.0,681.3,1746.0,2827.7,3931.0,5076.1,6219.5,7356.5,,,,,,,,,,,,,,,,,,,,,,,,
Theo Druenne,MON,12/15/2021,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,81.0,7469.7,61.0,685.0,1769.1,2883.3,4005.8,5149.4,6288.2,7469.7,,,,,,,,,,,,,,,,,,,,,,,,
Galymzhan Balabek,KAZ,12/15/2021,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,81.0,7474.5,62.0,688.4,1771.9,2885.3,4008.1,5152.0,6290.6,7474.5,,,,,,,,,,,,,,,,,,,,,,,,
