athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30,Unnamed: 41
Linus Schwedler,GER,05/08/2023,FINA World Cup,"Soma Bay, EGY",10.0,NW,Neutral,41.0,6848.9,11.0,1342.9,2720.3,4082.2,5444.8,6848.9,,,,,,,,,,,,,,,,,,,,,,,,,,
Niklas Frach,GER,05/08/2023,FINA World Cup,"Soma Bay, EGY",10.0,NW,Neutral,41.0,6877.1,12.0,1349.7,2720.0,4084.6,5449.3,6877.1,,,,,,,,,,,,,,,,,,,,,,,,,,
Rob Muffels,GER,05/08/2023,FINA World Cup,"Soma Bay, EGY",10.0,NW,Neutral,41.0,6892.0,13.0,1341.8,2716.8,4077.9,5447.4,6892.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Esteban Enderica Salgado,ECU,05/08/2023,FINA World Cup,"Soma Bay, EGY",10.0,NW,Neutral,41.0,6906.6,14.0,1353.3,2716.7,4078.7,5439.7,6906.6,,,,,,,,,,,,,,,,,,,,,,,,,,
Enzo Roldan Munoz,FRA,05/08/2023,FINA World Cup,"Soma Bay, EGY",10.0,NW,Neutral,41.0,6975.7,15.0,1346.4,2718.0,4089.7,5458.3,6975.7,,,,,,,,,,,,,,,,,,,,,,,,,,
Tiago Campos,POR,05/08/2023,FINA World Cup,"Soma Bay, EGY",10.0,NW,Neutral,41.0,7034.5,16.0,1347.5,2723.1,4157.6,5608.1,7034.5,,,,,,,,,,,,,,,,,,,,,,,,,,
Matej Kozubek,CZE,05/08/2023,FINA World Cup,"Soma Bay, EGY",10.0,NW,Neutral,41.0,7034.7,17.0,1357.2,2750.6,4173.6,5606.8,7034.7,,,,,,,,,,,,,,,,,,,,,,,,,,
Matheus Melecchi,BRA,05/08/2023,FINA World Cup,"Soma Bay, EGY",10.0,NW,Neutral,41.0,7038.6,18.0,1369.3,2757.9,4185.2,5614.6,7038.6,,,,,,,,,,,,,,,,,,,,,,,,,,
Akos Kalmar,HUN,05/08/2023,FINA World Cup,"Soma Bay, EGY",10.0,NW,Neutral,41.0,7079.8,19.0,1359.5,2763.8,4180.2,5610.7,7079.8,,,,,,,,,,,,,,,,,,,,,,,,,,
Matteo Furlan,ITA,05/08/2023,FINA World Cup,"Soma Bay, EGY",10.0,NW,Neutral,41.0,7085.8,20.0,1366.3,2752.9,4186.8,5611.1,7085.8,,,,,,,,,,,,,,,,,,,,,,,,,,
Logan Vanhuys,BEL,05/08/2023,FINA World Cup,"Soma Bay, EGY",10.0,NW,Neutral,41.0,7103.0,21.0,1355.2,2761.0,4176.3,5613.8,7103.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Hunor Kovacs-Seres,HUN,05/08/2023,FINA World Cup,"Soma Bay, EGY",10.0,NW,Neutral,41.0,7119.6,22.0,1355.3,2765.8,4178.8,5613.3,7119.6,,,,,,,,,,,,,,,,,,,,,,,,,,
Ben Langner,GER,05/08/2023,FINA World Cup,"Soma Bay, EGY",10.0,NW,Neutral,41.0,7123.0,23.0,1346.8,2720.3,4117.7,5615.6,7123.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Cheng-Chi Cho,TPE,05/08/2023,FINA World Cup,"Soma Bay, EGY",10.0,NW,Neutral,41.0,7164.9,24.0,1361.5,2758.5,4188.4,5621.2,7164.9,,,,,,,,,,,,,,,,,,,,,,,,,,
Connor Buck,RSA,05/08/2023,FINA World Cup,"Soma Bay, EGY",10.0,NW,Neutral,41.0,7177.3,25.0,1362.5,2755.7,4183.1,5617.8,7177.3,,,,,,,,,,,,,,,,,,,,,,,,,,
Mohamed Moselhy,EGY,05/08/2023,FINA World Cup,"Soma Bay, EGY",10.0,NW,Neutral,41.0,7489.4,26.0,1368.1,2768.4,4199.5,5814.7,7489.4,,,,,,,,,,,,,,,,,,,,,,,,,,
Gael Marcel Khalil,LBN,05/08/2023,FINA World Cup,"Soma Bay, EGY",10.0,NW,Neutral,41.0,7566.9,27.0,1399.6,2909.4,4436.9,5997.3,7566.9,,,,,,,,,,,,,,,,,,,,,,,,,,
Bernardo Gavioli,BRA,05/08/2023,FINA World Cup,"Soma Bay, EGY",10.0,NW,Neutral,41.0,7567.0,28.0,1392.2,2904.9,4434.6,5991.2,7567.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Tamas Farkas,SRB,05/08/2023,FINA World Cup,"Soma Bay, EGY",10.0,NW,Neutral,41.0,7567.1,29.0,1401.0,2907.5,4436.9,5995.2,7567.1,,,,,,,,,,,,,,,,,,,,,,,,,,
Nikita Fedotov,KAZ,05/08/2023,FINA World Cup,"Soma Bay, EGY",10.0,NW,Neutral,41.0,7568.6,30.0,1397.9,2907.5,4437.5,5993.7,7568.6,,,,,,,,,,,,,,,,,,,,,,,,,,
Youssef Magdy,EGY,05/08/2023,FINA World Cup,"Soma Bay, EGY",10.0,NW,Neutral,41.0,7585.8,31.0,1394.7,2904.1,4434.0,5996.8,7585.8,,,,,,,,,,,,,,,,,,,,,,,,,,
Theo Druenne,MON,05/08/2023,FINA World Cup,"Soma Bay, EGY",10.0,NW,Neutral,41.0,7693.6,32.0,1443.3,2996.2,4573.7,6145.6,7693.6,,,,,,,,,,,,,,,,,,,,,,,,,,
Daniil Androssov,KAZ,05/08/2023,FINA World Cup,"Soma Bay, EGY",10.0,NW,Neutral,41.0,7698.3,33.0,1455.8,2994.1,4570.9,6141.6,7698.3,,,,,,,,,,,,,,,,,,,,,,,,,,
Aly Hany Elsagheer,EGY,05/08/2023,FINA World Cup,"Soma Bay, EGY",10.0,NW,Neutral,41.0,7730.9,34.0,1454.2,2994.8,4571.5,6143.5,7730.9,,,,,,,,,,,,,,,,,,,,,,,,,,
Moataz Hassan,EGY,05/08/2023,FINA World Cup,"Soma Bay, EGY",10.0,NW,Neutral,41.0,7831.5,35.0,1422.9,2941.1,4476.7,6114.2,7831.5,,,,,,,,,,,,,,,,,,,,,,,,,,
Mostafa Tarek,EGY,05/08/2023,FINA World Cup,"Soma Bay, EGY",10.0,NW,Neutral,41.0,8064.6,36.0,1530.4,3118.8,4721.4,6351.5,8064.6,,,,,,,,,,,,,,,,,,,,,,,,,,
Ahmed Aly,EGY,05/08/2023,FINA World Cup,"Soma Bay, EGY",10.0,NW,Neutral,41.0,8132.2,37.0,1453.4,3055.8,4723.8,6354.5,8132.2,,,,,,,,,,,,,,,,,,,,,,,,,,
