athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30,Unnamed: 41
Shuyi Liu,CHN,09/16/2018,FINA World Cup,"Chun'An, CHN",10.0,NW,Neutral,42.0,7194.5,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
James Otley-Doe,AUS,09/16/2018,FINA World Cup,"Chun'An, CHN",10.0,NW,Neutral,42.0,7194.8,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
William Yan Thorley,HKG,09/16/2018,FINA World Cup,"Chun'An, CHN",10.0,NW,Neutral,42.0,7202.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lu Liu,CHN,09/16/2018,FINA World Cup,"Chun'An, CHN",10.0,NW,Neutral,42.0,7207.3,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elliot Sodemann,SWE,09/16/2018,FINA World Cup,"Chun'An, CHN",10.0,NW,Neutral,42.0,7207.6,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reilly Kennedy,AUS,09/16/2018,FINA World Cup,"Chun'An, CHN",10.0,NW,Neutral,42.0,7304.8,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ziyang Zhang,CHN,09/16/2018,FINA World Cup,"Chun'An, CHN",10.0,NW,Neutral,42.0,7333.2,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Junbohang Zhao,CHN,09/16/2018,FINA World Cup,"Chun'An, CHN",10.0,NW,Neutral,42.0,7348.6,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yunze Wang,CHN,09/16/2018,FINA World Cup,"Chun'An, CHN",10.0,NW,Neutral,42.0,7353.2,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wei Jun Su,CHN,09/16/2018,FINA World Cup,"Chun'An, CHN",10.0,NW,Neutral,42.0,7390.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bozhao Zhang,CHN,09/16/2018,FINA World Cup,"Chun'An, CHN",10.0,NW,Neutral,42.0,7393.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ruoyu Wang,CHN,09/16/2018,FINA World Cup,"Chun'An, CHN",10.0,NW,Neutral,42.0,7411.9,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gong Cheng,CHN,09/16/2018,FINA World Cup,"Chun'An, CHN",10.0,NW,Neutral,42.0,7796.2,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zi Ce Pei,CHN,09/16/2018,FINA World Cup,"Chun'An, CHN",10.0,NW,Neutral,42.0,7844.7,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Suebsakul Kumton,THA,09/16/2018,FINA World Cup,"Chun'An, CHN",10.0,NW,Neutral,42.0,7902.2,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chin Ting Keith Sin,HKG,09/16/2018,FINA World Cup,"Chun'An, CHN",10.0,NW,Neutral,42.0,8062.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nattapon Intaratchaikij,THA,09/16/2018,FINA World Cup,"Chun'An, CHN",10.0,NW,Neutral,42.0,8095.8,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chak Fung Lam,HKG,09/16/2018,FINA World Cup,"Chun'An, CHN",10.0,NW,Neutral,42.0,8184.7,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chun Hin Hui,HKG,09/16/2018,FINA World Cup,"Chun'An, CHN",10.0,NW,Neutral,42.0,8391.6,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Siwat Matangkapong,THA,09/16/2018,FINA World Cup,"Chun'An, CHN",10.0,NW,Neutral,42.0,8517.5,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenessary Kenenbayev,KAZ,09/16/2018,FINA World Cup,"Chun'An, CHN",10.0,NW,Neutral,42.0,8590.4,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abdelrahman Mohamed,QAT,09/16/2018,FINA World Cup,"Chun'An, CHN",10.0,NW,Neutral,42.0,8688.1,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
