athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30,Unnamed: 41
Matej Kozubek,CZE,05/20/2022,LEN Cup,"Alghero, ITA",10.0,NW,Neutral,33.0,6637.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin Straka,CZE,05/20/2022,LEN Cup,"Alghero, ITA",10.0,NW,Neutral,33.0,6637.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fabio Dalu,ITA,05/20/2022,LEN Cup,"Alghero, ITA",10.0,NW,Neutral,33.0,6637.01,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Simone Ruffini,ITA,05/20/2022,LEN Cup,"Alghero, ITA",10.0,NW,Neutral,33.0,6637.01,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pasquale Sanzullo,ITA,05/20/2022,LEN Cup,"Alghero, ITA",10.0,NW,Neutral,33.0,6639.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Davide Marchello,ITA,05/20/2022,LEN Cup,"Alghero, ITA",10.0,NW,Neutral,33.0,6639.01,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arshak Hambardzumyan,HUN,05/20/2022,LEN Cup,"Alghero, ITA",10.0,NW,Neutral,33.0,6677.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ivan Giovannoni,ITA,05/20/2022,LEN Cup,"Alghero, ITA",10.0,NW,Neutral,33.0,6684.01,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Asterios Daldogiannis,GRE,05/20/2022,LEN Cup,"Alghero, ITA",10.0,NW,Neutral,33.0,6685.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michail Diasitis,GRE,05/20/2022,LEN Cup,"Alghero, ITA",10.0,NW,Neutral,33.0,6686.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ziv Cohen,ISR,05/20/2022,LEN Cup,"Alghero, ITA",10.0,NW,Neutral,33.0,6687.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ondrej Zach,CZE,05/20/2022,LEN Cup,"Alghero, ITA",10.0,NW,Neutral,33.0,6730.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ido Gal,ISR,05/20/2022,LEN Cup,"Alghero, ITA",10.0,NW,Neutral,33.0,6737.01,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vitaliy Khudyakov,KAZ,05/20/2022,LEN Cup,"Alghero, ITA",10.0,NW,Neutral,33.0,6740.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dimitrios Markos,GRE,05/20/2022,LEN Cup,"Alghero, ITA",10.0,NW,Neutral,33.0,6745.01,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Diogo Villarinho,BRA,05/20/2022,LEN Cup,"Alghero, ITA",10.0,NW,Neutral,33.0,6799.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lev Cherepanov,KAZ,05/20/2022,LEN Cup,"Alghero, ITA",10.0,NW,Neutral,33.0,6885.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marek Matousek,CZE,05/20/2022,LEN Cup,"Alghero, ITA",10.0,NW,Neutral,33.0,7000.01,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spyridon Andreadis,GRE,05/20/2022,LEN Cup,"Alghero, ITA",10.0,NW,Neutral,33.0,7001.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marco Inglima,ITA,05/20/2022,LEN Cup,"Alghero, ITA",10.0,NW,Neutral,33.0,7141.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Denis Borovka,CZE,05/20/2022,LEN Cup,"Alghero, ITA",10.0,NW,Neutral,33.0,7219.01,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dimitrios Kaitatzis,GRE,05/20/2022,LEN Cup,"Alghero, ITA",10.0,NW,Neutral,33.0,7235.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
David Ludvik,CZE,05/20/2022,LEN Cup,"Alghero, ITA",10.0,NW,Neutral,33.0,7431.01,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
