athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30,Unnamed: 41
Fares Zitouni,FRA,07/09/2022,FINA World Cup,"Paris, FRA",10.0,NW,Neutral,55.0,6757.54,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Joaquin Moreno,ARG,07/09/2022,FINA World Cup,"Paris, FRA",10.0,NW,Neutral,55.0,6758.08,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taishin Minamide,JPN,07/09/2022,FINA World Cup,"Paris, FRA",10.0,NW,Neutral,55.0,6760.66,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ben Langner,GER,07/09/2022,FINA World Cup,"Paris, FRA",10.0,NW,Neutral,55.0,6760.69,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lars Bottelier,NED,07/09/2022,FINA World Cup,"Paris, FRA",10.0,NW,Neutral,55.0,6762.12,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sander Crooijmans,NED,07/09/2022,FINA World Cup,"Paris, FRA",10.0,NW,Neutral,55.0,6765.47,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alexis Vandevelde,FRA,07/09/2022,FINA World Cup,"Paris, FRA",10.0,NW,Neutral,55.0,6768.76,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guillem Pujol,ESP,07/09/2022,FINA World Cup,"Paris, FRA",10.0,NW,Neutral,55.0,6768.98,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyle Lee,AUS,07/09/2022,FINA World Cup,"Paris, FRA",10.0,NW,Neutral,55.0,6769.37,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Christian Schreiber,SUI,07/09/2022,FINA World Cup,"Paris, FRA",10.0,NW,Neutral,55.0,6779.73,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matthieu Magne,FRA,07/09/2022,FINA World Cup,"Paris, FRA",10.0,NW,Neutral,55.0,6783.67,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jean-Baptiste Clusman,FRA,07/09/2022,FINA World Cup,"Paris, FRA",10.0,NW,Neutral,55.0,6785.42,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alberto Martinez,ESP,07/09/2022,FINA World Cup,"Paris, FRA",10.0,NW,Neutral,55.0,6786.9,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taiki Nonaka,JPN,07/09/2022,FINA World Cup,"Paris, FRA",10.0,NW,Neutral,55.0,6790.22,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Diogo Villarinho,BRA,07/09/2022,FINA World Cup,"Paris, FRA",10.0,NW,Neutral,55.0,6795.2,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reilly James Kennedy,AUS,07/09/2022,FINA World Cup,"Paris, FRA",10.0,NW,Neutral,55.0,6816.52,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
William Yan Thorley,HKG,07/09/2022,FINA World Cup,"Paris, FRA",10.0,NW,Neutral,55.0,6824.11,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Davide Marchello,ITA,07/09/2022,FINA World Cup,"Paris, FRA",10.0,NW,Neutral,55.0,6824.72,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michail Diasitis,GRE,07/09/2022,FINA World Cup,"Paris, FRA",10.0,NW,Neutral,55.0,6830.4,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vincent Crooijmans,NED,07/09/2022,FINA World Cup,"Paris, FRA",10.0,NW,Neutral,55.0,6830.84,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Byron John Kimber,AUS,07/09/2022,FINA World Cup,"Paris, FRA",10.0,NW,Neutral,55.0,6837.2,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jack Wilson,AUS,07/09/2022,FINA World Cup,"Paris, FRA",10.0,NW,Neutral,55.0,6839.95,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alexandre Verplaetse,FRA,07/09/2022,FINA World Cup,"Paris, FRA",10.0,NW,Neutral,55.0,6887.57,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hayden Paul Cotter,AUS,07/09/2022,FINA World Cup,"Paris, FRA",10.0,NW,Neutral,55.0,6912.71,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andreas Waschburger,GER,07/09/2022,FINA World Cup,"Paris, FRA",10.0,NW,Neutral,55.0,6982.29,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kilian Carrel,AUS,07/09/2022,FINA World Cup,"Paris, FRA",10.0,NW,Neutral,55.0,7100.68,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thomas Edward Raymond,AUS,07/09/2022,FINA World Cup,"Paris, FRA",10.0,NW,Neutral,55.0,7101.29,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adib Khalil,LBN,07/09/2022,FINA World Cup,"Paris, FRA",10.0,NW,Neutral,55.0,7107.77,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Theo Druenne,MON,07/09/2022,FINA World Cup,"Paris, FRA",10.0,NW,Neutral,55.0,7112.85,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dimitrios Kaitatzis,GRE,07/09/2022,FINA World Cup,"Paris, FRA",10.0,NW,Neutral,55.0,7211.68,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gael Marcel Khalil,LBN,07/09/2022,FINA World Cup,"Paris, FRA",10.0,NW,Neutral,55.0,7277.91,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Valentin Jean-Claude Fernand Duteil,FRA,07/09/2022,FINA World Cup,"Paris, FRA",10.0,NW,Neutral,55.0,7653.46,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
