athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30
Romina Soledad Imwinkelried,ARG,06/19/2021,FINA Olympic Qualifier,"Setubal, POR",10.0,NW,Neutral,43.0,7393.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paola Perez,VEN,06/19/2021,FINA Olympic Qualifier,"Setubal, POR",10.0,NW,Neutral,43.0,7411.6,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Krystyna Panchishko,UKR,06/19/2021,FINA Olympic Qualifier,"Setubal, POR",10.0,NW,Neutral,43.0,7460.9,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minami Niikura,JPN,06/19/2021,FINA Olympic Qualifier,"Setubal, POR",10.0,NW,Neutral,43.0,7495.6,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Johanna Enkner,AUT,06/19/2021,FINA Olympic Qualifier,"Setubal, POR",10.0,NW,Neutral,43.0,7524.9,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stephanie Horner,CAN,06/19/2021,FINA Olympic Qualifier,"Setubal, POR",10.0,NW,Neutral,43.0,7529.3,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eva Fabian,ISR,06/19/2021,FINA Olympic Qualifier,"Setubal, POR",10.0,NW,Neutral,43.0,7529.5,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alena Benesova,CZE,06/19/2021,FINA Olympic Qualifier,"Setubal, POR",10.0,NW,Neutral,43.0,7535.9,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maria Jose Mata Cocco,MEX,06/19/2021,FINA Olympic Qualifier,"Setubal, POR",10.0,NW,Neutral,43.0,7636.4,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maria Bramont-Arias,PER,06/19/2021,FINA Olympic Qualifier,"Setubal, POR",10.0,NW,Neutral,43.0,7694.4,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lenka Sterbova,CZE,06/19/2021,FINA Olympic Qualifier,"Setubal, POR",10.0,NW,Neutral,43.0,7753.5,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Klaudia Tarasiewicz,POL,06/19/2021,FINA Olympic Qualifier,"Setubal, POR",10.0,NW,Neutral,43.0,7767.4,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Martha Sandoval,MEX,06/19/2021,FINA Olympic Qualifier,"Setubal, POR",10.0,NW,Neutral,43.0,7889.7,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Li-Shan Chantal Liew,SGP,06/19/2021,FINA Olympic Qualifier,"Setubal, POR",10.0,NW,Neutral,43.0,7939.5,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Souad Nefissa Cherouati,ALG,06/19/2021,FINA Olympic Qualifier,"Setubal, POR",10.0,NW,Neutral,43.0,7991.4,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tsz Yin Nip,HKG,06/19/2021,FINA Olympic Qualifier,"Setubal, POR",10.0,NW,Neutral,43.0,8054.7,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hania Moro,EGY,06/19/2021,FINA Olympic Qualifier,"Setubal, POR",10.0,NW,Neutral,43.0,8121.7,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stephanie Houtman,RSA,06/19/2021,FINA Olympic Qualifier,"Setubal, POR",10.0,NW,Neutral,43.0,8192.6,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sandy Atef,EGY,06/19/2021,FINA Olympic Qualifier,"Setubal, POR",10.0,NW,Neutral,43.0,8243.9,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yi-Chen Wang,TPE,06/19/2021,FINA Olympic Qualifier,"Setubal, POR",10.0,NW,Neutral,43.0,8247.5,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mahina Nicole Valdivia Dannenberg,CHI,06/19/2021,FINA Olympic Qualifier,"Setubal, POR",10.0,NW,Neutral,43.0,8306.1,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pac Tung Nikita Lam,HKG,06/19/2021,FINA Olympic Qualifier,"Setubal, POR",10.0,NW,Neutral,43.0,8476.3,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liliana Hernandez,VEN,06/19/2021,FINA Olympic Qualifier,"Setubal, POR",10.0,NW,Neutral,43.0,8659.2,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pimpun Choopong,THA,06/19/2021,FINA Olympic Qualifier,"Setubal, POR",10.0,NW,Neutral,43.0,8691.9,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sofie Frichot,SEY,06/19/2021,FINA Olympic Qualifier,"Setubal, POR",10.0,NW,Neutral,43.0,8794.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
