athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30
Natalya Samorodina,UKR,02/20/2007,FINA World Championships,"Melbourne, AUS",10.0,NW,Neutral,42.0,7850.3,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alejandra Galan,MEX,02/20/2007,FINA World Championships,"Melbourne, AUS",10.0,NW,Neutral,42.0,7852.2,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pilar Geijo,ARG,02/20/2007,FINA World Championships,"Melbourne, AUS",10.0,NW,Neutral,42.0,7866.9,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Imelda Martinez,MEX,02/20/2007,FINA World Championships,"Melbourne, AUS",10.0,NW,Neutral,42.0,7890.4,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ana Marcela Cunha,BRA,02/20/2007,FINA World Championships,"Melbourne, AUS",10.0,NW,Neutral,42.0,7997.6,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Svitlana Rastoropova,UKR,02/20/2007,FINA World Championships,"Melbourne, AUS",10.0,NW,Neutral,42.0,8003.5,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chloe Sutton,USA,02/20/2007,FINA World Championships,"Melbourne, AUS",10.0,NW,Neutral,42.0,8100.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Linsy Heister,NED,02/20/2007,FINA World Championships,"Melbourne, AUS",10.0,NW,Neutral,42.0,8228.4,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caroline Murray,CAN,02/20/2007,FINA World Championships,"Melbourne, AUS",10.0,NW,Neutral,42.0,8362.3,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Francis Tixe Cobos,ECU,02/20/2007,FINA World Championships,"Melbourne, AUS",10.0,NW,Neutral,42.0,8364.6,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malwina Bukszowana,POL,02/20/2007,FINA World Championships,"Melbourne, AUS",10.0,NW,Neutral,42.0,8364.6,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nataly Caldas Calle,ECU,02/20/2007,FINA World Championships,"Melbourne, AUS",10.0,NW,Neutral,42.0,8364.6,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michelle Santiago,VEN,02/20/2007,FINA World Championships,"Melbourne, AUS",10.0,NW,Neutral,42.0,8364.6,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Natasha Tang,HKG,02/20/2007,FINA World Championships,"Melbourne, AUS",10.0,NW,Neutral,42.0,8659.8,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anja Trisic,CRO,02/20/2007,FINA World Championships,"Melbourne, AUS",10.0,NW,Neutral,42.0,8731.4,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
