athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30
Chase Travis,USA,02/16/2019,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,52.0,7567.6,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Becca Mann,USA,02/16/2019,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,52.0,7578.4,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jeannette Spiwoks,GER,02/16/2019,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,52.0,7623.8,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jordan White,AUS,02/16/2019,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,52.0,7624.2,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Polly Isabella Holden,GBR,02/16/2019,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,52.0,7647.1,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Krystyna Panchishko,UKR,02/16/2019,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,52.0,7676.2,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mariah Denigan,USA,02/16/2019,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,52.0,7714.8,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vasiliki Kadoglu,BUL,02/16/2019,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,52.0,7788.3,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carla Goyanes Garcia,ESP,02/16/2019,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,52.0,7788.5,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alice Franco,ITA,02/16/2019,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,52.0,7801.6,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Muran Tian,CHN,02/16/2019,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,52.0,7823.1,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yukimi Moriyama,JPN,02/16/2019,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,52.0,7827.6,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mira Szimcsak,HUN,02/16/2019,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,52.0,7964.2,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luca Vas,HUN,02/16/2019,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,52.0,7972.7,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yi-Chen Wang,TPE,02/16/2019,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,52.0,8583.7,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aleyna Nur Sungur,TUR,02/16/2019,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,52.0,8764.6,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hsin-Yi Fang,TPE,02/16/2019,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,52.0,8945.7,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
