athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30
Anna Olasz,HUN,03/17/2018,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,42.0,7386.2,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esmee Vermeulen,NED,03/17/2018,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,42.0,7387.6,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Danielle Huskisson,GBR,03/17/2018,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,42.0,7387.7,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viviane Jungblut,BRA,03/17/2018,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,42.0,7389.3,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yukimi Moriyama,JPN,03/17/2018,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,42.0,7391.7,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angela Maurer,GER,03/17/2018,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,42.0,7393.5,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lea Boy,GER,03/17/2018,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,42.0,7401.8,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sarah Bosslet,GER,03/17/2018,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,42.0,7402.4,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kalliopi Araouzou,GRE,03/17/2018,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,42.0,7409.2,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paula Ruiz Bravo,ESP,03/17/2018,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,42.0,7423.8,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stephanie Horner,CAN,03/17/2018,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,42.0,7426.5,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mackenzie Brazier,AUS,03/17/2018,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,42.0,7428.2,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jeannette Spiwoks,GER,03/17/2018,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,42.0,7436.5,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minami Niikura,JPN,03/17/2018,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,42.0,7436.8,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xin Xin,CHN,03/17/2018,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,42.0,7441.5,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chloe Gubecka,AUS,03/17/2018,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,42.0,7447.2,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Souad Nefissa Cherouati,ALG,03/17/2018,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,42.0,7610.7,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Svenja Zihsler,GER,03/17/2018,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,42.0,7708.1,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eva Bonnet,BEL,03/17/2018,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,42.0,7806.7,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Krystyna Panchishko,UKR,03/17/2018,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,42.0,7947.2,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phoebe Louise Griffiths,GBR,03/17/2018,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,42.0,7969.8,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ilona Maille,FRA,03/17/2018,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,42.0,8047.8,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Claire Six,FRA,03/17/2018,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,42.0,8051.8,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
